Unique ID,Typ,Title,CE Start Date,CE End Date,AH Start Date,AH End Date,Date photograph taken,Date Qualif.,Medium,Technique,Measurements,Artist,Orig. Location,Collection,Inventory #,Folder,Photographer,Copyright for Photo,Image Quality,Image Rights,Published in,Notes
XX_WC_36494938,Image,Ethnic composition of Hatay (1936).jpg,,,,,,,,,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Tzir-Katin&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Tzir-Katin (page does not exist)"">Tzir-Katin</a>",,Wikimedia Commons,36494938,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Tzir-Katin&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Tzir-Katin (page does not exist)"">Tzir-Katin</a>",,https://upload.wikimedia.org/wikipedia/commons/7/7a/Ethnic_composition_of_Hatay_%281936%29.jpg,,,Ethnic composition of Hatay state and neighbouring lands of Syria at 1936.
XX_WC_45302898,Image,2013 Reyhanlı bombings cropped.gif,,,,,,,,,,"<a href=""https://tr.wikipedia.org/wiki/Kullan%C4%B1c%C4%B1:Emreculha"" class=""extiw"" title=""tr:Kullanıcı:Emreculha"">Emreculha</a>",,Wikimedia Commons,45302898,,"<a href=""https://tr.wikipedia.org/wiki/Kullan%C4%B1c%C4%B1:Emreculha"" class=""extiw"" title=""tr:Kullanıcı:Emreculha"">Emreculha</a>",,https://upload.wikimedia.org/wikipedia/commons/e/eb/2013_Reyhanl%C4%B1_bombings_cropped.gif,,,"<a href=""https://tr.wikipedia.org/wiki/2013_Reyhanl%C4%B1_bombal%C4%B1_sald%C4%B1r%C4%B1lar%C4%B1"" class=""extiw"" title=""tr:2013 Reyhanlı bombalı saldırıları"">2013 Reyhanlı bombalı saldırıların</a>ı gösterir iz haritası"
XX_WC_46358366,Image,Hatay thalassa.jpg,,,,,,,,,,"Unknown author<span style=""display: none;"">Unknown author</span>",,Wikimedia Commons,46358366,,"Unknown author<span style=""display: none;"">Unknown author</span>",,https://upload.wikimedia.org/wikipedia/commons/f/fa/Hatay_thalassa.jpg,,,A 5th cenutry CE mosaic representing the sea-goddess Thalassa in the Hatay Archaeologic Museum
XX_WC_47271008,Image,HATAY HAVAALANI - panoramio.jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161010053206/http://www.panoramio.com/user/108875?with_photo_id=9294287"">Kayhan ERTUGRUL</a>","36.362209, 36.283121",Wikimedia Commons,47271008,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161010053206/http://www.panoramio.com/user/108875?with_photo_id=9294287"">Kayhan ERTUGRUL</a>",,https://upload.wikimedia.org/wikipedia/commons/3/30/HATAY_HAVAALANI_-_panoramio.jpg,,,HATAY HAVAALANI
XX_WC_53135143,Image,NEW HATAY AIRPORT - panoramio.jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161016163123/http://www.panoramio.com/user/108875?with_photo_id=48822167"">Kayhan ERTUGRUL</a>","36.362122, 36.281528",Wikimedia Commons,53135143,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161016163123/http://www.panoramio.com/user/108875?with_photo_id=48822167"">Kayhan ERTUGRUL</a>",,https://upload.wikimedia.org/wikipedia/commons/b/b6/NEW_HATAY_AIRPORT_-_panoramio.jpg,,,NEW HATAY AIRPORT
XX_WC_53715571,Image,Aknehir'den Asi Nehri - panoramio.jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161021013042/http://www.panoramio.com/user/1989262?with_photo_id=56026075"">Hüseyin Öcal</a>","36.098092, 36.081282",Wikimedia Commons,53715571,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161021013042/http://www.panoramio.com/user/1989262?with_photo_id=56026075"">Hüseyin Öcal</a>",,https://upload.wikimedia.org/wikipedia/commons/9/9e/Aknehir%27den_Asi_Nehri_-_panoramio.jpg,,,Aknehir'den Asi Nehri
XX_WC_53977633,Image,Portakal Bahçesi (Berat Elma) - panoramio.jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161014202114/http://www.panoramio.com/user/1432323?with_photo_id=35837642"">fazildinc</a>","36.949189, 36.181519",Wikimedia Commons,53977633,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161014202114/http://www.panoramio.com/user/1432323?with_photo_id=35837642"">fazildinc</a>",,https://upload.wikimedia.org/wikipedia/commons/a/a2/Portakal_Bah%C3%A7esi_%28Berat_Elma%29_-_panoramio.jpg,,,Portakal Bahçesi (Berat Elma)
XX_WC_53977648,Image,Portakal Bahçesi (Ahmet Elma) - panoramio.jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161015000431/http://www.panoramio.com/user/1432323?with_photo_id=35837634"">fazildinc</a>","36.949257, 36.184759",Wikimedia Commons,53977648,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161015000431/http://www.panoramio.com/user/1432323?with_photo_id=35837634"">fazildinc</a>",,https://upload.wikimedia.org/wikipedia/commons/f/f5/Portakal_Bah%C3%A7esi_%28Ahmet_Elma%29_-_panoramio.jpg,,,Portakal Bahçesi (Ahmet Elma)
XX_WC_53977654,Image,Portakal Bahçesi (Ahmet Elma) - panoramio (1).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161014223145/http://www.panoramio.com/user/1432323?with_photo_id=35837652"">fazildinc</a>","36.949257, 36.181240",Wikimedia Commons,53977654,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161014223145/http://www.panoramio.com/user/1432323?with_photo_id=35837652"">fazildinc</a>",,https://upload.wikimedia.org/wikipedia/commons/9/9b/Portakal_Bah%C3%A7esi_%28Ahmet_Elma%29_-_panoramio_%281%29.jpg,,,Portakal Bahçesi (Ahmet Elma)
XX_WC_54286298,Image,SAMANDAĞ-AKNEHİR-ST.SİMON MANASTIRI EYLÜL 2011 - panoramio (7).jpg,,,,,,,,,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161023101156/http://www.panoramio.com/user/2046898?with_photo_id=61030537"">nurettingülay(from T…</a>","36.107231, 36.075153",Wikimedia Commons,54286298,,"<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161023101156/http://www.panoramio.com/user/2046898?with_photo_id=61030537"">nurettingülay(from T…</a>",,https://upload.wikimedia.org/wikipedia/commons/8/8d/SAMANDA%C4%9E-AKNEH%C4%B0R-ST.S%C4%B0MON_MANASTIRI_EYL%C3%9CL_2011_-_panoramio_%287%29.jpg,,,SAMANDAĞ-AKNEHİR-ST.SİMON MANASTIRI EYLÜL 2011
